BASE_YM(기준연월),HNDE_BANKCD((비식별)취급은행코드),TRAN_TYE_NM(거래구분명),TRAN_AMT(거래금액(원))
﻿202107,CVN,현금입금,77464921000
﻿202107,HZI,현금입금,345964787000
﻿202107,CAZ,계좌이체,576250409000
﻿202107,CAZ,현금입금,88955102000
﻿202107,BVI,현금입금,115598063000
﻿202107,BVI,계좌이체,1058322357000
﻿202107,JVP,현금지급/현금서비스,170563880000
﻿202107,FYT,계좌이체,280890681000
﻿202107,EEB,현금지급/현금서비스,249589330000
﻿202107,XIE,계좌이체,16876170000
﻿202107,IEK,지로납부,137919482000
﻿202107,KYG,계좌이체,84652007000
﻿202107,IUR,현금입금,188355319000
﻿202107,SHK,현금입금,134825313000
﻿202107,ZVX,현금지급/현금서비스,21421420000
﻿202107,IEK,현금입금,172675680000
﻿202107,JVP,현금입금,68623336000
﻿202107,RII,계좌이체,196239506000
﻿202107,HZO,현금지급/현금서비스,86298610000
﻿202107,NXL,현금입금,14344411000
﻿202107,KYG,현금지급/현금서비스,33100250000
﻿202107,ZVX,계좌이체,124868748000
﻿202107,JVP,지로납부,168887712000
﻿202107,ZDD,계좌이체,54703064000
﻿202107,HZO,계좌이체,203368893000
﻿202107,FYT,현금지급/현금서비스,101720270000
﻿202107,EEB,현금입금,93883831000
﻿202107,SCD,현금입금,50479805000
﻿202107,VEA,현금입금,73912425000
﻿202107,RII,현금지급/현금서비스,59666440000
﻿202107,FYT,현금입금,45246356000
﻿202107,ZDD,현금지급/현금서비스,11945950000
﻿202107,QDF,지로납부,129551696000
﻿202107,FYT,지로납부,31483874000
﻿202107,SHK,지로납부,286113660000
﻿202107,KYG,지로납부,7713340000
﻿202107,CVN,지로납부,97504561000
﻿202107,IUR,지로납부,21629209000
﻿202107,QDF,현금지급/현금서비스,69979310000
﻿202107,XIE,현금입금,1771095000
﻿202107,ZVX,지로납부,17735770000
﻿202107,EEB,지로납부,26384091000
﻿202107,HZO,현금입금,29531935000
﻿202107,FLX,현금지급/현금서비스,8176710000
﻿202107,QDF,현금입금,37184557000
﻿202107,FLX,지로납부,1568046000
﻿202107,XIE,현금지급/현금서비스,8693230000
﻿202107,FLX,계좌이체,42291766000
﻿202107,GPM,현금지급/현금서비스,5919590000
﻿202107,RII,현금입금,31953883000
﻿202107,GPM,계좌이체,24502698000
﻿202107,KYG,현금입금,10661444000
﻿202107,HZI,기타,2456230000
﻿202107,SCD,계좌이체,6559482000
﻿202107,ZDD,지로납부,11129924000
﻿202107,CAZ,지로납부,20935418000
﻿202107,RII,지로납부,19202973000
﻿202107,MIQ,계좌이체,1338952000
﻿202107,FLX,현금입금,5345580000
﻿202107,AHN,계좌이체,3219947000
﻿202107,HZO,지로납부,13300286000
﻿202107,NXL,현금지급/현금서비스,979620000
﻿202107,SCD,현금지급/현금서비스,1232310000
﻿202107,VEA,기타,572263000
﻿202107,GPM,현금입금,2168587000
﻿202107,TGT,계좌이체,3027681000
﻿202107,BVI,기타,173631000
﻿202107,TGT,현금입금,619158000
﻿202107,MIQ,현금지급/현금서비스,1012280000
﻿202107,HZO,기타,106265000
﻿202107,NXL,계좌이체,6993023000
﻿202107,ZDD,현금입금,5150713000
﻿202107,TGT,현금지급/현금서비스,1426890000
﻿202107,ZDD,기타,19229000
﻿202107,MIQ,현금입금,464816000
﻿202107,XIE,지로납부,1664676000
﻿202107,HQI,계좌이체,448920000
﻿202107,SHK,기타,128967000
﻿202107,AIG,계좌이체,1820064000
﻿202107,JVP,기타,128205000
﻿202107,QOB,계좌이체,111738000
﻿202107,IGI,현금지급/현금서비스,61700000
﻿202107,CVN,기타,154897000
﻿202107,CAZ,기타,141852000
﻿202107,GPM,지로납부,202241000
﻿202107,FYT,기타,22388000
﻿202107,IEK,기타,62595000
﻿202107,PNA,현금지급/현금서비스,70500000
﻿202107,QDF,기타,31138000
﻿202107,EEB,기타,14754000
﻿202107,IGI,계좌이체,272554000
﻿202107,IGI,현금입금,15306000
﻿202107,PNA,현금입금,28706000
﻿202107,TGT,지로납부,43182000
﻿202107,AIG,현금입금,1614000
﻿202107,PNA,계좌이체,652820000
﻿202107,FLX,기타,5827000
﻿202107,KFW,계좌이체,93407000
﻿202107,MIQ,지로납부,3573000
﻿202107,SCD,지로납부,180000
﻿202107,KFW,현금지급/현금서비스,160830000
﻿202107,AIG,현금지급/현금서비스,27210000
﻿202107,NXL,지로납부,38000
﻿202209,SHK,현금입금,168267761000
﻿202209,HZI,지로납부,567945284000
﻿202209,FYT,계좌이체,211175463000
﻿202209,HZI,계좌이체,4033782682000
﻿202209,IUR,계좌이체,1034527850000
﻿202209,HZI,현금지급/현금서비스,1128079600000
﻿202209,HZI,현금입금,413942220000
﻿202209,VEA,지로납부,306915542000
﻿202209,BVI,계좌이체,809729480000
﻿202209,BVI,지로납부,169754802000
﻿202209,VEA,계좌이체,926752499000
﻿202209,BVI,현금지급/현금서비스,358105880000
﻿202209,VEA,현금지급/현금서비스,286345940000
﻿202209,QDF,계좌이체,347165668000
﻿202209,IEK,현금지급/현금서비스,487463470000
﻿202209,HZO,현금지급/현금서비스,101286600000
﻿202209,CVN,현금입금,97684264000
﻿202209,IEK,계좌이체,1405829797000
﻿202209,KPQ,현금지급/현금서비스,293665440000
﻿202209,CVN,계좌이체,604662431000
﻿202209,CVN,현금지급/현금서비스,260029270000
﻿202209,CAZ,계좌이체,509318061000
﻿202209,JVP,계좌이체,675213732000
﻿202209,FYT,현금입금,50024306000
﻿202209,EEB,현금입금,116407900000
﻿202209,IUR,현금지급/현금서비스,589823660000
﻿202209,CAZ,현금입금,103684311000
﻿202209,IEK,현금입금,204828561000
﻿202209,HZO,계좌이체,187554368000
﻿202209,FYT,현금지급/현금서비스,121519120000
﻿202209,IUR,현금입금,243474877000
﻿202209,ZVX,현금지급/현금서비스,23777860000
﻿202209,CAZ,기타,144751000
﻿202209,SCD,계좌이체,4801073000
﻿202209,VEA,현금입금,90781175000
﻿202209,QDF,현금입금,48047993000
﻿202209,QDF,현금지급/현금서비스,84356290000
﻿202209,SHK,현금지급/현금서비스,472743810000
﻿202209,SHK,계좌이체,770345803000
﻿202209,EEB,현금지급/현금서비스,314487300000
﻿202209,HZO,현금입금,37189512000
﻿202209,IEK,지로납부,172951467000
﻿202209,EEB,계좌이체,583796467000
﻿202209,JVP,현금지급/현금서비스,197630080000
﻿202209,ZDD,현금지급/현금서비스,12119600000
﻿202209,SCD,현금입금,57871440000
﻿202209,CVN,지로납부,164223453000
﻿202209,CAZ,현금지급/현금서비스,225321080000
﻿202209,NXL,현금입금,18542952000
﻿202209,RII,계좌이체,159866179000
﻿202209,SHK,지로납부,253973256000
﻿202209,ZVX,지로납부,14374038000
﻿202209,ZVX,계좌이체,98997019000
﻿202209,HZI,기타,1737430000
﻿202209,JVP,현금입금,82452768000
﻿202209,BVI,현금입금,142158681000
﻿202209,RII,현금지급/현금서비스,66215260000
﻿202209,EEB,지로납부,31681851000
﻿202209,GPM,계좌이체,22964313000
﻿202209,FYT,지로납부,32235784000
﻿202209,KYG,현금입금,13018496000
﻿202209,ZDD,계좌이체,45204333000
﻿202209,QDF,지로납부,137109381000
﻿202209,ZDD,현금입금,5500901000
﻿202209,JVP,지로납부,201332599000
﻿202209,CAZ,지로납부,18444199000
﻿202209,TGT,계좌이체,2207788000
﻿202209,MIQ,계좌이체,1280398000
﻿202209,HZO,지로납부,19503201000
﻿202209,KYG,계좌이체,76411518000
﻿202209,FLX,현금지급/현금서비스,8637820000
﻿202209,SCD,현금지급/현금서비스,1261740000
﻿202209,RII,현금입금,35756975000
﻿202209,GPM,현금입금,2856607000
﻿202209,KYG,현금지급/현금서비스,36464120000
﻿202209,FLX,계좌이체,35426891000
﻿202209,RII,지로납부,13321443000
﻿202209,ZVX,현금입금,14961412000
﻿202209,KYG,지로납부,9257601000
﻿202209,IUR,지로납부,25156302000
﻿202209,FLX,현금입금,5823120000
﻿202209,ZDD,지로납부,9629018000
﻿202209,GPM,현금지급/현금서비스,7439580000
﻿202209,XIE,계좌이체,10214517000
﻿202209,XIE,현금지급/현금서비스,7949130000
﻿202209,NXL,현금지급/현금서비스,2375410000
﻿202209,VEA,기타,562776000
﻿202209,JVP,기타,116404000
﻿202209,AHN,계좌이체,2657913000
﻿202209,MIQ,현금입금,523022000
﻿202209,NXL,계좌이체,4286984000
﻿202209,TGT,현금지급/현금서비스,1710920000
﻿202209,XIE,현금입금,2198432000
﻿202209,FLX,지로납부,1439894000
﻿202209,AIG,계좌이체,982703000
﻿202209,IGI,현금지급/현금서비스,96210000
﻿202209,CVN,기타,121370000
﻿202209,SHK,기타,89811000
﻿202209,IGI,계좌이체,189811000
﻿202209,HZO,기타,84366000
﻿202209,QOB,계좌이체,64324000
﻿202209,BVI,기타,163333000
﻿202209,XIE,지로납부,1271072000
﻿202209,HQI,계좌이체,191541000
﻿202209,PNA,계좌이체,409133000
﻿202209,MIQ,현금지급/현금서비스,1022520000
﻿202209,GPM,지로납부,173360000
﻿202209,TGT,현금입금,802977000
﻿202209,EEB,기타,9205000
﻿202209,FLX,기타,1191000
﻿202209,IEK,기타,44602000
﻿202209,PNA,현금지급/현금서비스,77760000
﻿202209,IGI,현금입금,22066000
﻿202209,FYT,기타,24172000
﻿202209,QDF,기타,24772000
﻿202209,KFW,계좌이체,44359000
﻿202209,AIG,현금지급/현금서비스,4770000
﻿202209,ZDD,기타,12539000
﻿202209,PNA,현금입금,31003000
﻿202209,TGT,지로납부,61574000
﻿202209,KFW,현금입금,62790000
﻿202209,AIG,현금입금,312000
﻿202209,MIQ,지로납부,1814000
﻿202304,VEA,계좌이체,825922960000
﻿202304,IEK,현금지급/현금서비스,422360880000
﻿202304,IEK,계좌이체,1198044909000
﻿202304,KPQ,현금지급/현금서비스,280346260000
﻿202304,HZI,계좌이체,3667424857000
﻿202304,HZI,현금지급/현금서비스,960182460000
﻿202304,SHK,현금지급/현금서비스,422765670000
﻿202304,EEB,현금입금,109824635000
﻿202304,IUR,현금입금,230220615000
﻿202304,FYT,현금지급/현금서비스,106856580000
﻿202304,IUR,현금지급/현금서비스,520099480000
﻿202304,SHK,계좌이체,678206614000
﻿202304,CAZ,현금지급/현금서비스,205708840000
﻿202304,HZI,지로납부,108563218000
﻿202304,JVP,현금입금,76306292000
﻿202304,SHK,현금입금,153996572000
﻿202304,HZI,현금입금,386903117000
﻿202304,CVN,현금입금,89879051000
﻿202304,IEK,현금입금,181465635000
﻿202304,ZVX,계좌이체,85193975000
﻿202304,HZO,현금지급/현금서비스,89988910000
﻿202304,IUR,계좌이체,968635891000
﻿202304,CAZ,지로납부,8211503000
﻿202304,EEB,현금지급/현금서비스,287165460000
﻿202304,GPM,계좌이체,21616630000
﻿202304,CVN,계좌이체,519342919000
﻿202304,HZO,현금입금,34833473000
﻿202304,VEA,현금입금,85049812000
﻿202304,BVI,현금지급/현금서비스,314260610000
﻿202304,QDF,계좌이체,304777840000
﻿202304,CVN,현금지급/현금서비스,231475150000
﻿202304,CAZ,계좌이체,466467910000
﻿202304,VEA,현금지급/현금서비스,259931310000
﻿202304,BVI,계좌이체,686866333000
﻿202304,FYT,계좌이체,188841362000
﻿202304,JVP,계좌이체,589191167000
﻿202304,SHK,지로납부,152075997000
﻿202304,JVP,현금지급/현금서비스,174056940000
﻿202304,VEA,지로납부,183950132000
﻿202304,FLX,현금지급/현금서비스,8791030000
﻿202304,KYG,현금지급/현금서비스,29930030000
﻿202304,NXL,현금입금,17574137000
﻿202304,HZO,계좌이체,169034542000
﻿202304,BVI,현금입금,126768967000
﻿202304,CAZ,현금입금,99133500000
﻿202304,IEK,지로납부,43993089000
﻿202304,EEB,계좌이체,516340901000
﻿202304,RII,계좌이체,141131928000
﻿202304,RII,지로납부,8958371000
﻿202304,RII,현금지급/현금서비스,56223530000
﻿202304,RII,현금입금,32187543000
﻿202304,ZDD,현금지급/현금서비스,9586260000
﻿202304,NXL,현금지급/현금서비스,1847360000
﻿202304,FLX,계좌이체,30255749000
﻿202304,QDF,현금지급/현금서비스,68548980000
﻿202304,ZDD,계좌이체,39594883000
﻿202304,FYT,현금입금,45071648000
﻿202304,IUR,지로납부,9044564000
﻿202304,CVN,지로납부,35103027000
﻿202304,ZVX,현금지급/현금서비스,19223360000
﻿202304,AHN,계좌이체,2929552000
﻿202304,ZVX,현금입금,12465326000
﻿202304,SCD,현금입금,55112132000
﻿202304,BVI,지로납부,37190191000
﻿202304,FYT,지로납부,13313502000
﻿202304,QDF,현금입금,41147587000
﻿202304,NXL,계좌이체,4426584000
﻿202304,HZI,기타,2386289000
﻿202304,FLX,현금입금,5955556000
﻿202304,KYG,현금입금,10842296000
﻿202304,GPM,현금지급/현금서비스,6732650000
﻿202304,ZVX,지로납부,8588094000
﻿202304,KYG,계좌이체,69621111000
﻿202304,EEB,지로납부,18190951000
﻿202304,TGT,계좌이체,1910432000
﻿202304,SCD,현금지급/현금서비스,1662700000
﻿202304,ZDD,현금입금,4876624000
﻿202304,KYG,지로납부,1693281000
﻿202304,JVP,지로납부,79183365000
﻿202304,XIE,현금입금,1689514000
﻿202304,TGT,현금지급/현금서비스,1360970000
﻿202304,JVP,기타,149505000
﻿202304,VEA,기타,574723000
﻿202304,XIE,계좌이체,7198296000
﻿202304,BVI,기타,172372000
﻿202304,GPM,현금입금,2922410000
﻿202304,XIE,현금지급/현금서비스,5680870000
﻿202304,ZDD,지로납부,11391100000
﻿202304,HZO,지로납부,4962628000
﻿202304,QDF,지로납부,97455627000
﻿202304,SCD,계좌이체,4511489000
﻿202304,TGT,현금입금,677327000
﻿202304,IGI,계좌이체,208416000
﻿202304,PNA,현금지급/현금서비스,56740000
﻿202304,XIE,지로납부,113350000
﻿202304,CAZ,기타,147195000
﻿202304,SHK,기타,101082000
﻿202304,MIQ,현금지급/현금서비스,884840000
﻿202304,IEK,기타,40107000
﻿202304,EEB,기타,10094000
﻿202304,FYT,기타,23818000
﻿202304,HQI,계좌이체,264750000
﻿202304,MIQ,계좌이체,974065000
﻿202304,MIQ,현금입금,517704000
﻿202304,GPM,지로납부,126912000
﻿202304,HZO,기타,144441000
﻿202304,PNA,계좌이체,449623000
﻿202304,FLX,지로납부,959747000
﻿202304,CVN,기타,176524000
﻿202304,QDF,기타,16324000
﻿202304,IGI,현금지급/현금서비스,68200000
﻿202304,AIG,계좌이체,763945000
﻿202304,ZDD,기타,17120000
﻿202304,PNA,현금입금,35155000
﻿202304,KFW,현금입금,77090000
﻿202304,AIG,현금지급/현금서비스,15300000
﻿202304,IGI,현금입금,37173000
﻿202304,QOB,계좌이체,77992000
﻿202304,MIQ,지로납부,178000
﻿202209,KFW,현금지급/현금서비스,178500000
﻿202209,SCD,지로납부,18000
﻿202304,TGT,지로납부,23791000
﻿202304,AIG,현금입금,597000
﻿202304,KFW,계좌이체,20752000
﻿202304,FLX,기타,4742000
﻿202209,CBX,계좌이체,10800000000
﻿202304,CBX,계좌이체,10500000000
﻿202304,KFW,현금지급/현금서비스,159250000
﻿202209,JFG,계좌이체,1000000000
﻿202304,JFG,계좌이체,1820000000
﻿202201,HZI,현금지급/현금서비스,1158743470000
﻿202201,IUR,현금입금,208933504000
﻿202201,EEB,현금입금,101596788000
﻿202201,CVN,계좌이체,718043459000
﻿202201,HZI,계좌이체,4776173846000
﻿202201,CAZ,계좌이체,569442870000
﻿202201,BVI,계좌이체,976482444000
﻿202201,IEK,현금입금,184260137000
﻿202201,HZI,현금입금,355887792000
﻿202201,IUR,현금지급/현금서비스,606559590000
﻿202201,HZO,계좌이체,203607966000
﻿202201,SHK,현금지급/현금서비스,460908590000
﻿202201,SHK,계좌이체,893515343000
﻿202201,HZI,지로납부,254065445000
﻿202201,VEA,계좌이체,1080237025000
﻿202201,IEK,계좌이체,1677735261000
﻿202201,BVI,현금입금,125126058000
﻿202201,KPQ,현금지급/현금서비스,273410340000
﻿202201,BVI,현금지급/현금서비스,388969630000
﻿202201,NXL,현금입금,14770162000
﻿202201,JVP,현금지급/현금서비스,200396950000
﻿202201,CAZ,현금지급/현금서비스,248021270000
﻿202201,IEK,현금지급/현금서비스,517712670000
﻿202201,QDF,계좌이체,413036355000
﻿202201,NXL,현금지급/현금서비스,1152320000
﻿202201,FYT,현금입금,47523854000
﻿202201,JVP,현금입금,72163550000
﻿202201,CAZ,현금입금,91058395000
﻿202201,JVP,계좌이체,787846749000
﻿202201,SCD,현금입금,49147038000
﻿202201,ZVX,지로납부,12233183000
﻿202201,CAZ,지로납부,15324005000
﻿202201,VEA,현금지급/현금서비스,293039710000
﻿202201,EEB,현금지급/현금서비스,308345540000
﻿202201,QDF,지로납부,78789002000
﻿202201,KYG,현금지급/현금서비스,40872720000
﻿202201,RII,계좌이체,195089305000
﻿202201,FYT,계좌이체,259112413000
﻿202201,RII,현금입금,33537777000
﻿202201,HZO,현금지급/현금서비스,98022380000
﻿202201,VEA,현금입금,79014864000
﻿202201,BVI,지로납부,64594010000
﻿202201,SHK,지로납부,188428600000
﻿202201,IUR,지로납부,14323981000
﻿202201,FLX,현금지급/현금서비스,10438340000
﻿202201,QDF,현금지급/현금서비스,89624150000
﻿202201,CVN,현금지급/현금서비스,287503050000
﻿202201,SHK,현금입금,141989807000
﻿202201,IUR,계좌이체,1151019986000
﻿202201,QDF,현금입금,40496511000
﻿202201,EEB,계좌이체,627896819000
﻿202201,HZO,현금입금,30926103000
﻿202201,CVN,지로납부,50087242000
﻿202201,VEA,지로납부,251952855000
﻿202201,ZDD,계좌이체,53844024000
﻿202201,KYG,계좌이체,86115356000
﻿202201,FYT,현금지급/현금서비스,127175690000
﻿202201,ZVX,현금지급/현금서비스,28193460000
﻿202201,JVP,지로납부,98419379000
﻿202201,RII,현금지급/현금서비스,74099060000
﻿202201,FLX,계좌이체,42816290000
﻿202201,ZVX,계좌이체,119622274000
﻿202201,XIE,현금지급/현금서비스,9211280000
﻿202201,HZI,기타,2636676000
﻿202201,HZO,지로납부,8531526000
﻿202201,EEB,지로납부,21037392000
﻿202201,ZDD,현금입금,5443288000
﻿202201,CVN,현금입금,84599293000
﻿202201,IEK,지로납부,68783597000
﻿202201,KYG,현금입금,11526919000
﻿202201,NXL,계좌이체,6679288000
﻿202201,GPM,현금지급/현금서비스,7882820000
﻿202201,SCD,현금지급/현금서비스,1079710000
﻿202201,FYT,지로납부,20463293000
﻿202201,ZVX,현금입금,12381150000
﻿202201,GPM,계좌이체,23642052000
﻿202201,ZDD,현금지급/현금서비스,14858910000
﻿202201,JVP,기타,150190000
﻿202201,SCD,계좌이체,6124764000
﻿202201,RII,지로납부,12463240000
﻿202201,VEA,기타,548353000
﻿202201,MIQ,계좌이체,1373585000
﻿202201,MIQ,현금지급/현금서비스,1374430000
﻿202201,TGT,현금지급/현금서비스,1897650000
﻿202201,XIE,계좌이체,15563818000
﻿202201,FLX,현금입금,5901287000
﻿202201,AHN,계좌이체,2690090000
﻿202201,PNA,현금지급/현금서비스,70720000
﻿202201,TGT,계좌이체,2659997000
﻿202201,CVN,기타,156438000
﻿202201,ZDD,지로납부,9290345000
﻿202201,XIE,현금입금,1755240000
﻿202201,BVI,기타,201856000
﻿202201,GPM,현금입금,2400289000
﻿202201,CAZ,기타,163429000
﻿202201,KYG,지로납부,3438823000
﻿202201,PNA,계좌이체,616160000
﻿202201,FLX,지로납부,1073963000
﻿202201,AIG,계좌이체,1448497000
﻿202201,GPM,지로납부,211272000
﻿202201,MIQ,현금입금,482679000
﻿202201,XIE,지로납부,553791000
﻿202201,IGI,현금지급/현금서비스,85820000
﻿202201,IEK,기타,59243000
﻿202201,IGI,현금입금,34674000
﻿202201,FYT,기타,30345000
﻿202201,HZO,기타,82865000
﻿202201,QOB,계좌이체,114348000
﻿202201,IGI,계좌이체,172280000
﻿202201,EEB,기타,17815000
﻿202201,HQI,계좌이체,342177000
﻿202201,SHK,기타,106308000
﻿202201,QDF,기타,13697000
﻿202201,TGT,현금입금,627322000
﻿202201,FLX,기타,8698000
﻿202201,ZDD,기타,16007000
﻿202201,KFW,계좌이체,100309000
﻿202201,PNA,현금입금,33800000
﻿202201,TGT,지로납부,70427000
﻿202201,AIG,현금지급/현금서비스,15960000
﻿202201,CBX,계좌이체,9590000000
﻿202201,MIQ,지로납부,882000
﻿202201,KFW,현금지급/현금서비스,103880000
﻿202201,KFW,현금입금,48940000
﻿202201,AIG,현금입금,2345000
﻿202201,NXL,지로납부,120000
﻿202201,PNA,지로납부,3000
﻿202201,SCD,지로납부,120000
﻿202201,JFG,계좌이체,275000000
﻿202107,CBX,계좌이체,10600000000
﻿202107,KFW,현금입금,49150000
﻿202107,PNA,지로납부,2000
﻿202210,IEK,현금지급/현금서비스,441652190000
﻿202210,FYT,계좌이체,211721903000
﻿202210,VEA,계좌이체,934183174000
﻿202210,IUR,현금입금,233763127000
﻿202210,BVI,현금입금,132943533000
﻿202210,BVI,현금지급/현금서비스,323760610000
﻿202210,KPQ,현금지급/현금서비스,313966270000
﻿202210,HZO,계좌이체,187053105000
﻿202210,CVN,계좌이체,599619203000
﻿202210,CAZ,현금지급/현금서비스,204648270000
﻿202210,SHK,지로납부,145152925000
﻿202210,HZI,현금지급/현금서비스,967963280000
﻿202210,SHK,계좌이체,756936375000
﻿202210,JVP,계좌이체,669995657000
﻿202210,HZO,현금지급/현금서비스,94539410000
﻿202210,HZI,현금입금,403395660000
﻿202210,IEK,계좌이체,1384765862000
﻿202210,VEA,현금지급/현금서비스,264590560000
﻿202210,CVN,현금지급/현금서비스,240191220000
﻿202210,IEK,현금입금,193841159000
﻿202210,SHK,현금지급/현금서비스,434903930000
﻿202210,IUR,현금지급/현금서비스,534900350000
﻿202210,EEB,계좌이체,582284182000
﻿202210,CAZ,지로납부,8645021000
﻿202210,RII,현금입금,33876622000
﻿202210,QDF,지로납부,110765378000
﻿202210,CAZ,계좌이체,507932616000
﻿202210,SCD,현금입금,57225910000
﻿202210,SHK,현금입금,160762560000
﻿202210,HZI,지로납부,134712339000
﻿202210,IUR,계좌이체,1037045285000
﻿202210,HZO,현금입금,35846670000
﻿202210,ZVX,현금입금,13064466000
﻿202210,JVP,현금지급/현금서비스,179071650000
﻿202210,KYG,현금입금,11928131000
﻿202210,QDF,현금입금,43834161000
﻿202210,RII,계좌이체,156520667000
﻿202210,EEB,현금지급/현금서비스,300673080000
﻿202210,EEB,현금입금,113883800000
﻿202210,FYT,현금입금,46967383000
﻿202210,CVN,현금입금,92683672000
﻿202210,VEA,현금입금,87601517000
﻿202210,FYT,현금지급/현금서비스,106366940000
﻿202210,QDF,계좌이체,337374860000
﻿202210,KYG,현금지급/현금서비스,33358100000
﻿202210,JVP,지로납부,87224658000
﻿202210,XIE,현금지급/현금서비스,7507600000
﻿202210,VEA,지로납부,190998604000
﻿202210,ZDD,계좌이체,43671101000
﻿202210,GPM,현금지급/현금서비스,6802670000
﻿202210,BVI,지로납부,44885292000
﻿202210,TGT,현금지급/현금서비스,1534870000
﻿202210,NXL,현금입금,17993081000
﻿202210,FYT,지로납부,16287509000
﻿202210,ZVX,계좌이체,95785964000
﻿202210,FLX,현금입금,6323364000
﻿202210,ZDD,지로납부,7171861000
﻿202210,FLX,현금지급/현금서비스,8885700000
﻿202210,EEB,지로납부,16328161000
﻿202210,HZI,계좌이체,4100934337000
﻿202210,BVI,계좌이체,797998244000
﻿202210,CVN,기타,161188000
﻿202210,KYG,계좌이체,74363485000
﻿202210,QDF,현금지급/현금서비스,71531430000
﻿202210,JVP,현금입금,78809660000
﻿202210,IEK,지로납부,50133746000
﻿202210,CAZ,현금입금,98875590000
﻿202210,ZVX,현금지급/현금서비스,21425260000
﻿202210,FLX,계좌이체,34836240000
﻿202210,IUR,지로납부,9403170000
﻿202210,SCD,계좌이체,4757961000
﻿202210,MIQ,계좌이체,1194028000
﻿202210,ZDD,현금지급/현금서비스,10025030000
﻿202210,ZDD,현금입금,4981930000
﻿202210,ZVX,지로납부,8767624000
﻿202210,AHN,계좌이체,2883883000
﻿202210,RII,현금지급/현금서비스,56746510000
﻿202210,EEB,기타,8957000
﻿202210,HZI,기타,2410205000
﻿202210,TGT,계좌이체,2357669000
﻿202210,CVN,지로납부,31038168000
﻿202210,GPM,계좌이체,24894088000
﻿202210,KYG,지로납부,2431148000
﻿202210,NXL,현금지급/현금서비스,1968720000
﻿202210,GPM,현금입금,2850890000
﻿202210,HZO,지로납부,4950068000
﻿202210,XIE,현금입금,1957965000
﻿202210,XIE,계좌이체,9966263000
﻿202210,RII,지로납부,7928713000
﻿202210,SCD,현금지급/현금서비스,1585870000
﻿202210,PNA,현금지급/현금서비스,64670000
﻿202210,JVP,기타,101047000
﻿202210,MIQ,현금입금,549722000
﻿202210,CAZ,기타,141846000
﻿202210,TGT,현금입금,736248000
﻿202210,VEA,기타,579591000
﻿202210,IGI,현금입금,25035000
﻿202210,BVI,기타,248472000
﻿202210,TGT,지로납부,72694000
﻿202210,FLX,지로납부,720448000
﻿202210,GPM,지로납부,137733000
﻿202210,SHK,기타,99001000
﻿202210,FLX,기타,4909000
﻿202210,IGI,현금지급/현금서비스,59520000
﻿202210,HQI,계좌이체,265967000
﻿202210,NXL,계좌이체,4180285000
﻿202210,AIG,계좌이체,1305908000
﻿202210,MIQ,현금지급/현금서비스,898150000
﻿202210,HZO,기타,101302000
﻿202210,IEK,기타,50269000
﻿202210,ZDD,기타,9391000
﻿202210,KFW,현금지급/현금서비스,184500000
﻿202210,XIE,지로납부,249108000
﻿202210,FYT,기타,36869000
﻿202210,KFW,계좌이체,43815000
﻿202210,PNA,계좌이체,328880000
﻿202210,QOB,계좌이체,76890000
﻿202210,AIG,현금지급/현금서비스,4130000
﻿202210,QDF,기타,23155000
﻿202210,IGI,계좌이체,144275000
﻿202210,PNA,현금입금,29718000
﻿202210,AIG,현금입금,1447000
﻿202210,CBX,계좌이체,10600000000
﻿202210,MIQ,지로납부,3790000
﻿202210,JFG,계좌이체,1230000000
﻿202210,KFW,현금입금,72530000
﻿202301,HZI,현금지급/현금서비스,1212469460000
﻿202301,IEK,현금지급/현금서비스,494878360000
﻿202301,HZI,계좌이체,3853439219000
﻿202301,SHK,현금지급/현금서비스,488557130000
﻿202301,KPQ,현금지급/현금서비스,262496950000
﻿202301,CAZ,현금지급/현금서비스,243022800000
﻿202301,RII,현금지급/현금서비스,69105740000
﻿202301,RII,계좌이체,153872668000
﻿202301,HZI,지로납부,267156696000
﻿202301,IEK,계좌이체,1295474869000
﻿202301,VEA,현금지급/현금서비스,298295980000
﻿202301,SHK,계좌이체,715718714000
﻿202301,IUR,현금입금,273641244000
﻿202301,QDF,현금지급/현금서비스,88987510000
﻿202301,QDF,계좌이체,329858502000
﻿202301,CVN,현금지급/현금서비스,273007380000
﻿202301,FYT,현금입금,55459294000
﻿202301,VEA,현금입금,98368777000
﻿202301,HZO,현금지급/현금서비스,106422200000
﻿202301,SHK,현금입금,191280846000
﻿202301,ZVX,계좌이체,94522541000
﻿202301,CAZ,계좌이체,489440991000
﻿202301,FYT,지로납부,18110654000
﻿202301,ZVX,현금지급/현금서비스,29003470000
﻿202301,BVI,현금입금,162108391000
﻿202301,HZI,현금입금,431213038000
﻿202301,KYG,현금지급/현금서비스,35830720000
﻿202301,FYT,계좌이체,206516154000
﻿202301,JVP,지로납부,79656244000
﻿202301,RII,현금입금,39309596000
﻿202301,CVN,계좌이체,565965904000
﻿202301,CAZ,현금입금,111543943000
﻿202301,SCD,현금입금,58846547000
﻿202301,IEK,현금입금,228172582000
﻿202301,FYT,현금지급/현금서비스,126872870000
﻿202301,HZO,계좌이체,182234653000
﻿202301,BVI,현금지급/현금서비스,372321970000
﻿202301,JVP,현금입금,88887596000
﻿202301,EEB,현금입금,128470400000
﻿202301,VEA,지로납부,222424988000
